REGION,REGIONCODE,DISTRICT,DISTRICTCODE,WARD,WARDCODE,STREET,PLACES
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"JESHI LA WOKOVU",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"KIBONDE MAJI ""B""",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,KICHEMCHEM,
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,KIZUIANI,
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"MAKUKA KASKAZINI",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"MAKUKA KUSINI",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"MBAGALA KUU KASKAZINI",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"MBAGALA KUU MAGHARIBI",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,"MBAGALA KUU MASHARIKI",
DAR-ES-SALAAM,11,TEMEKE,15,"MBAGALA KUU",15112,MPAKANI,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,BUGHUDADI,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,KIZINGA,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,MANGAYA,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,MBAGALA,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,MORINGE,
DAR-ES-SALAAM,11,TEMEKE,15,MBAGALA,15113,SERENGE,
DAR-ES-SALAAM,11,TEMEKE,15,MAKANGARAWE,15114,MAKANGARAWE,
DAR-ES-SALAAM,11,TEMEKE,15,MAKANGARAWE,15114,MBONDE,
DAR-ES-SALAAM,11,TEMEKE,15,MAKANGARAWE,15114,MSAKALA,
DAR-ES-SALAAM,11,TEMEKE,15,MAKANGARAWE,15114,UWAZI,
DAR-ES-SALAAM,11,TEMEKE,15,MAKANGARAWE,15114,"YOMBO DOVYA",
DAR-ES-SALAAM,11,TEMEKE,15,"YOMBO VITUKA",15115,MACHIMBO,
DAR-ES-SALAAM,11,TEMEKE,15,"YOMBO VITUKA",15115,MAGOGONI,
DAR-ES-SALAAM,11,TEMEKE,15,"YOMBO VITUKA",15115,MZAMBARAUNI,
DAR-ES-SALAAM,11,TEMEKE,15,"YOMBO VITUKA",15115,SIGARA,
DAR-ES-SALAAM,11,TEMEKE,15,"YOMBO VITUKA",15115,"YOMBO VITUKA",
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,DOVYA,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,KIPONZA,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,KISEWE,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,MAGENGENI,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,MKONDOGWA,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,MSUFINI,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,MWEMBEBAMIA,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,RUFU,
DAR-ES-SALAAM,11,TEMEKE,15,CHAMAZI,15116,VIGOA,
DAR-ES-SALAAM,11,TEMEKE,15,CHARAMBE,15117,"KURASINI MJI MPYA",
DAR-ES-SALAAM,11,TEMEKE,15,CHARAMBE,15117,"MACHINJIONI A",
DAR-ES-SALAAM,11,TEMEKE,15,CHARAMBE,15117,"NZASA ""B""",
DAR-ES-SALAAM,11,TEMEKE,15,CHARAMBE,15117,"RANGI TATU",
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,CHANGANYIKENI,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,"GOROKA 'A'",
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,"GOROKA 'B'",
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,KONGOWE,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,MALELA,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,MASAKI,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,MASULIZA,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,MIKWAMBE,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,MWAPEMBA,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,"MZINGA 'A'",
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,"MZINGA 'B'",
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,PONDE,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,TOANGOMA,
DAR-ES-SALAAM,11,TEMEKE,15,TOANGOMA,15118,VIKUNAI,
DAR-ES-SALAAM,11,TEMEKE,15,BUZA,15125,AMANI,
DAR-ES-SALAAM,11,TEMEKE,15,BUZA,15125,BUZA,
DAR-ES-SALAAM,11,TEMEKE,15,BUZA,15125,KIDAGAA,
DAR-ES-SALAAM,11,TEMEKE,15,BUZA,15125,"MASHINE YA MAJI",
DAR-ES-SALAAM,11,TEMEKE,15,BUZA,15125,"MJI MPYA",
DAR-ES-SALAAM,11,TEMEKE,15,KILAKALA,15127,"BARABARA YA MWINYI",
DAR-ES-SALAAM,11,TEMEKE,15,KILAKALA,15127,KIEMBESAMAKI,
DAR-ES-SALAAM,11,TEMEKE,15,KILAKALA,15127,KIGUNGA,
DAR-ES-SALAAM,11,TEMEKE,15,KILAKALA,15127,KILAKALA,
DAR-ES-SALAAM,11,TEMEKE,15,KILAKALA,15127,"YOMBO RELI",
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,"BARABARA YA MWINYI",
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,JUHUDI,
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,KIBURUGWA,
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,"KIBURUGWA NAMBA3",
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,KINGUGI,
DAR-ES-SALAAM,11,TEMEKE,15,KIBURUGWA,15128,KWANYOKA,
DAR-ES-SALAAM,11,TEMEKE,15,KIJICHI,15129,BUTIAMA,
DAR-ES-SALAAM,11,TEMEKE,15,KIJICHI,15129,"MGENI NANI",
DAR-ES-SALAAM,11,TEMEKE,15,KIJICHI,15129,MISHENI,
DAR-ES-SALAAM,11,TEMEKE,15,KIJICHI,15129,"MTONI KIJICHI",
DAR-ES-SALAAM,11,TEMEKE,15,KIJICHI,15129,MWANAMTOTI,
DAR-ES-SALAAM,11,TEMEKE,15,MIANZINI,15130,MACHINJIONI,
DAR-ES-SALAAM,11,TEMEKE,15,MIANZINI,15130,"MAJIMATITU A",
DAR-ES-SALAAM,11,TEMEKE,15,MIANZINI,15130,MIANZINI,
DAR-ES-SALAAM,11,TEMEKE,15,MIANZINI,15130,MPONDA,
DAR-ES-SALAAM,11,TEMEKE,15,KIBONDEMAJI,15131,"KIBONDEMAJI A",
DAR-ES-SALAAM,11,TEMEKE,15,KIBONDEMAJI,15131,KIMBANGULILE,
DAR-ES-SALAAM,11,TEMEKE,15,KIBONDEMAJI,15131,MAJIMATITU,
DAR-ES-SALAAM,11,TEMEKE,15,KIBONDEMAJI,15131,MCHIKICHINI,
DAR-ES-SALAAM,11,TEMEKE,15,KILUNGULE,15132,KILUNGULE,
DAR-ES-SALAAM,11,TEMEKE,15,KILUNGULE,15132,"KWA MZUNGU",
DAR-ES-SALAAM,11,TEMEKE,15,KILUNGULE,15132,"MAJIMATITU B",
DAR-ES-SALAAM,11,TEMEKE,15,KILUNGULE,15132,"NZASA A",
DAR-ES-SALAAM,11,TEMEKE,15,KILUNGULE,15132,UZOMBOKONI,
DAR-ES-SALAAM,11,UBUNGO,16,MBURAHATI,16101,BARAFU,
DAR-ES-SALAAM,11,UBUNGO,16,MBURAHATI,16101,KISIWANI,
DAR-ES-SALAAM,11,UBUNGO,16,MBURAHATI,16101,"NATIONAL HOUSING CORP",
DAR-ES-SALAAM,11,UBUNGO,16,SINZA,16102,"SINZA ""A""",
DAR-ES-SALAAM,11,UBUNGO,16,SINZA,16102,"SINZA ""B""",
DAR-ES-SALAAM,11,UBUNGO,16,SINZA,16102,"SINZA ""C""",
DAR-ES-SALAAM,11,UBUNGO,16,SINZA,16102,"SINZA ""D""",
DAR-ES-SALAAM,11,UBUNGO,16,SINZA,16102,"SINZA ""E""",
DAR-ES-SALAAM,11,UBUNGO,16,UBUNGO,16103,"CHUO KIKUU",
DAR-ES-SALAAM,11,UBUNGO,16,UBUNGO,16103,KIBO,
DAR-ES-SALAAM,11,UBUNGO,16,UBUNGO,16103,KISIWANI,
DAR-ES-SALAAM,11,UBUNGO,16,UBUNGO,16103,MSEWE,
DAR-ES-SALAAM,11,UBUNGO,16,UBUNGO,16103,"NATIONAL HOUSING CORP.",
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,BARUTI,
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,GOLANI,
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,"KILUNGULE  ""B""",
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,"KILUNGULE ""A""",
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,"KIMARA BARUTI",
DAR-ES-SALAAM,11,UBUNGO,16,KIMARA,16104,MAVURUNZA,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,"KIMARA""B""",
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,KING'ONGO,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,MATANGINI,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,MICHUNGWANI,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,"MJI MPYA",
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,SARANGA,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,"STOP OVER",
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,UKOMBOZI,
DAR-ES-SALAAM,11,UBUNGO,16,SARANGA,16105,UPENDO,
DAR-ES-SALAAM,11,UBUNGO,16,MAKUBURI,16106,KAJIMA,
DAR-ES-SALAAM,11,UBUNGO,16,MAKUBURI,16106,KIBANGU,
DAR-ES-SALAAM,11,UBUNGO,16,MAKUBURI,16106,MAKOKA,
DAR-ES-SALAAM,11,UBUNGO,16,MAKUBURI,16106,"MAKUBURI KIBANGU",
DAR-ES-SALAAM,11,UBUNGO,16,MAKUBURI,16106,MWONGOZO,
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,KAGERA,
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,KILIMAHEWA,
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,KIMAMBA,
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,"KWA JONGO",
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,MIANZINI,
DAR-ES-SALAAM,11,UBUNGO,16,MAKURUMLA,16107,"SISI KWA SISI",
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,"CHAKULA BORA",
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,KILIMANI,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,MFEREJINI,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,MIDIZINI,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,"MNAZI MMOJA",
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,MUUNGANO,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,MVULENI,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,MWEMBENI,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,TUPENDANE,
DAR-ES-SALAAM,11,UBUNGO,16,MANZESE,16108,UZURI,
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,AZIMIO,
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,JITEGEMEE,
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,KANUNI,
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,MABIBO,
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,"MABIBO FARASI",
DAR-ES-SALAAM,11,UBUNGO,16,MABIBO,16109,MATOKEO,
DAR-ES-SALAAM,11,UBUNGO,16,KIBAMBA,16110,GOGONI,
DAR-ES-SALAAM,11,UBUNGO,16,KIBAMBA,16110,HONDOGO,
DAR-ES-SALAAM,11,UBUNGO,16,KIBAMBA,16110,KIBAMBA,
DAR-ES-SALAAM,11,UBUNGO,16,KIBAMBA,16110,KIBWEGERE,
DAR-ES-SALAAM,11,UBUNGO,16,KIBAMBA,16110,KILUVYA,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,KING'AZI,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,"KING'AZI B",
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,KISOPWA,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,KWEMBE,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,LUGURUNI,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,MJIMPYA,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,MLONGAZILA,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,MPAKANI,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,MSAKUZI,
DAR-ES-SALAAM,11,UBUNGO,16,KWEMBE,16111,NJETENI,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,GOBA,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,KIBULULU,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,KINZUDI,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,KULANGWA,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,KUNGURU,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,MATOSA,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,MUUNGANO,
DAR-ES-SALAAM,11,UBUNGO,16,GOBA,16112,"TEGETA A",
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,LUIS,
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,MAKABE,
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,"MBEZI LUIS",
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,"MPIJI MAGOHE",
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,MSAKUZI,
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,"MSAKUZI KUSINI",
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,MSHIKAMANO,
DAR-ES-SALAAM,11,UBUNGO,16,MBEZI,16113,MSUMI,
DAR-ES-SALAAM,11,UBUNGO,16,MSIGANI,16114,"KWA YUSUPH",
DAR-ES-SALAAM,11,UBUNGO,16,MSIGANI,16114,"MALAMBA MAWILI",
DAR-ES-SALAAM,11,UBUNGO,16,MSIGANI,16114,MSIGANI,
DAR-ES-SALAAM,11,UBUNGO,16,MSIGANI,16114,MSINGWA,
DAR-ES-SALAAM,11,UBUNGO,16,MSIGANI,16114,TEMBONI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,GOLANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,KIJAKA,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,"KIZITO HUONJWA",
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,"KWA CHALE",
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,MIKENGE,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIMBIJI,17101,NGOBANYA,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,BAMBA,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,DEGE,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,KICHANGANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,KIZANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,MALIMBIKA,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,MBWAMAJI,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,MINONDO,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,MKWAJUNI,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,"MWANZO MGUMU",
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,MWERA,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,SARA,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,SHIRIKISHO,
DAR-ES-SALAAM,11,KIGAMBONI,17,SOMANGILA,17102,VISIKINI,
DAR-ES-SALAAM,11,KIGAMBONI,17,TUNGI,17103,MAGOGONI,
DAR-ES-SALAAM,11,KIGAMBONI,17,TUNGI,17103,MUUNGANO,
DAR-ES-SALAAM,11,KIGAMBONI,17,TUNGI,17103,TUNGI,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,KICHANGANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,KIGOGO,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,LINGATO,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,MADEGE,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,MKAMBA,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,MWANINGA,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,MWASONGA,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,"NGOMA MAPINDUZI",
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,SHARIFU,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,TUMAINI,
DAR-ES-SALAAM,11,KIGAMBONI,17,"KISARAWE II",17104,"VUMILIA UKOONI",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"BUYUNI CENTRE",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,CHAMBEWA,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,GULUBWIDA,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,KIBUNGO,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,KICHANGANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"KWA MORISI",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,MAHENGE,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,MTIMWEUPE,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,MUHIMBILI,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,NYANGE,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"PEMBA CENTRE",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,POTEA,
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"PU CENTRE",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"SONGANI CENTRE",
DAR-ES-SALAAM,11,KIGAMBONI,17,PEMBAMNAZI,17105,"TUNDWI CENTRE",
DAR-ES-SALAAM,11,KIGAMBONI,17,MJIMWEMA,17106,KIBUGUMO,
DAR-ES-SALAAM,11,KIGAMBONI,17,MJIMWEMA,17106,MAWENI,
DAR-ES-SALAAM,11,KIGAMBONI,17,MJIMWEMA,17106,MJIMWEMA,
DAR-ES-SALAAM,11,KIGAMBONI,17,MJIMWEMA,17106,UNGINDONI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIGAMBONI,17107,FERRY,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIGAMBONI,17107,KIGAMBONI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIGAMBONI,17107,TUAMOYO,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,KIBENE,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,KISIWANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,MAJENGO,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,MKWAJUNI,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,UPENDO,
DAR-ES-SALAAM,11,KIGAMBONI,17,VIJIBWENI,17108,VIJIBWENI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,KICHANGANI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,KIFURUKWE,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,KIZIZA,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,NYAKWALE,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,SOKONI,
DAR-ES-SALAAM,11,KIGAMBONI,17,KIBADA,17109,UVUMBA,
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,GOLIONDOI,
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,"MTAA WA AICC",
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,"MTAA WA MAHAKAMANI",
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,NAURA,
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,NAUREI,
ARUSHA,23,"ARUSHA CBD",231,SEKEI,23101,SANAWARI,
ARUSHA,23,"ARUSHA CBD",231,KATI,23102,BONDENI,
ARUSHA,23,"ARUSHA CBD",231,KATI,23102,PANGANI,
ARUSHA,23,"ARUSHA CBD",231,KALOLENI,23103,"KALOLENI MAGHARIBI",
ARUSHA,23,"ARUSHA CBD",231,KALOLENI,23103,"KALOLENI MASHARIKI",
ARUSHA,23,"ARUSHA CBD",231,KALOLENI,23103,"MITA 200",
ARUSHA,23,"ARUSHA CBD",231,LEVOLOSI,23104,MAJENGO,
ARUSHA,23,"ARUSHA CBD",231,LEVOLOSI,23104,"MTAA WA LEVOLOSI",
ARUSHA,23,"ARUSHA CBD",231,NGARENARO,23105,DARAJANI,
ARUSHA,23,"ARUSHA CBD",231,NGARENARO,23105,"KAMBI YA FISI",
ARUSHA,23,"ARUSHA CBD",231,NGARENARO,23105,"MITA 200",
ARUSHA,23,"ARUSHA CBD",231,NGARENARO,23105,NHC,
ARUSHA,23,"ARUSHA CBD",231,NGARENARO,23105,TCA,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,AZIMIO,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,BURKA,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,KWARE,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,"MAJENGO “A”",
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,"MAJENGO “B”",
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,"MAMA MUSA",
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,NGURUMO,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,REMTULA,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,SACON,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,SAMANGA,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,SHAMSI,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,SHUMA,
ARUSHA,23,"ARUSHA CBD",231,ELERAI,23106,URUNDINI,
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,DARAJANI,
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,ESSO,
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,"MAKABURI YA BANIANI",
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,OSTERBAY,
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,TINDIGA,
ARUSHA,23,"ARUSHA CBD",231,"UNGA LIMITED",23107,VIWANDANI,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,ALINYANYA,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,DARAJANI,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,JAMHURI,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,KATI,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,NDARVOI,
ARUSHA,23,"ARUSHA CBD",231,"DARAJA II",23108,SANARE,
ARUSHA,23,"ARUSHA CBD",231,THEMI,23109,"AICC FLATS",
ARUSHA,23,"ARUSHA CBD",231,THEMI,23109,"CORRIDOR AREA",
ARUSHA,23,"ARUSHA CBD",231,THEMI,23109,KAMBARAGE,
ARUSHA,23,"ARUSHA CBD",231,THEMI,23109,"OLD POLICE",
ARUSHA,23,"ARUSHA CBD",231,THEMI,23109,"THEMI MASHARIKI",
ARUSHA,23,"ARUSHA CBD",231,KIMANDOLU,23110,"KIJENGE KASKAZINI",
ARUSHA,23,"ARUSHA CBD",231,KIMANDOLU,23110,"KIJENGE KUSINI",
ARUSHA,23,"ARUSHA CBD",231,KIMANDOLU,23110,KITIANGARE,
ARUSHA,23,"ARUSHA CBD",231,KIMANDOLU,23110,TINDIGANI,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,MBESHERE,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,MEIRIOTI,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,MOIVOI,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,MWANAMA,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,RC,
ARUSHA,23,"ARUSHA CBD",231,OLORIENI,23111,SUYE,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,ELKIROUWA,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,"KAMBI YA CHUPA",
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,KIROSHI,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,"KWA MREFU",
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,MFEREJINI,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,OFISINI,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,SIARA,
ARUSHA,23,"ARUSHA CBD",231,BARAA,23112,SORENYI,
ARUSHA,23,"ARUSHA CBD",231,LEMARA,23113,ILKIROUWA,
ARUSHA,23,"ARUSHA CBD",231,LEMARA,23113,"KIKWAKWARU ‘A’",
ARUSHA,23,"ARUSHA CBD",231,LEMARA,23113,KIKWAKWARU‘B’,
ARUSHA,23,"ARUSHA CBD",231,LEMARA,23113,KORONGONI,
